transaction_id,user_id,timestamp,transaction_type,feature_name,amount
T_8754545,U_05160,2026-01-11 07:44:09.504950,coin_sink,Store Bundle,279.0
T_4954213,U_07072,2026-03-26 02:48:55.733573,coin_source,Store Bundle,1007.0
T_9192146,U_06219,2026-02-13 23:30:45.904590,coin_source,Baloot Room,8631.0
T_7481357,U_07236,2026-03-22 02:29:37.857785,coin_sink,Daily Reward,1684.0
T_4705567,U_02088,2025-10-02 04:23:41.422142,coin_source,Tournament Entry,2961.0
T_8333830,U_09316,2026-06-06 00:45:21.872187,iap_purchase,Store Bundle,4.99
T_2714598,U_06964,2026-03-25 04:11:52.871287,coin_sink,Store Bundle,2361.0
T_5871937,U_03525,2025-11-17 15:19:57.839783,coin_sink,Baloot Room,3223.0
T_7272000,U_03979,2025-12-14 05:04:35.427542,coin_sink,Baloot Room,3769.0
T_7162213,U_08114,2026-05-19 03:41:55.571557,coin_source,Baloot Room,3414.0
T_3683164,U_07457,2026-04-10 04:06:33.159315,coin_source,Daily Reward,7664.0
T_2360567,U_08308,2026-05-01 05:39:35.157515,coin_sink,Tournament Entry,3055.0
T_7634696,U_07497,2026-04-09 15:09:09.774977,coin_source,Daily Reward,2012.0
T_7555311,U_04085,2025-12-02 01:56:30.459045,coin_sink,Store Bundle,580.0
T_2061107,U_07857,2026-04-14 18:32:39.315931,coin_source,Store Bundle,4363.0
T_6807500,U_02195,2025-09-29 02:08:10.369036,coin_source,Tournament Entry,4576.0
T_5286141,U_03071,2025-10-23 01:35:20.252025,coin_source,Tournament Entry,1230.0
T_7798349,U_03488,2025-12-01 06:55:02.970297,coin_source,Tournament Entry,5308.0
T_4207362,U_02819,2025-10-28 20:48:53.573357,coin_sink,Baloot Room,3326.0
T_9939529,U_01135,2025-08-13 09:29:00.054005,coin_sink,Daily Reward,1029.0
T_3202930,U_02381,2025-09-28 21:05:18.631863,coin_sink,Store Bundle,4185.0
T_5591002,U_04472,2025-12-24 04:59:15.715571,coin_sink,Baloot Room,4784.0
T_4199844,U_08198,2026-05-02 05:17:24.464446,coin_source,Store Bundle,753.0
T_8406613,U_09009,2026-06-21 19:47:49.846984,coin_source,Store Bundle,9965.0
T_1156515,U_08970,2026-06-02 09:37:47.146714,coin_sink,Baloot Room,1666.0
T_6442909,U_03814,2025-11-20 04:31:19.387938,coin_sink,Baloot Room,2404.0
T_2285011,U_09295,2026-06-09 06:21:29.648964,coin_sink,Store Bundle,4228.0
T_5850938,U_02036,2025-09-13 06:50:17.821782,coin_sink,Store Bundle,1637.0
T_7737256,U_00608,2025-07-28 03:47:06.642664,coin_source,Store Bundle,3570.0
T_4875750,U_05396,2026-02-04 22:29:33.537353,coin_source,Store Bundle,4465.0
T_2510788,U_03300,2025-11-02 10:12:46.876687,coin_sink,Store Bundle,147.0
T_2401795,U_09046,2026-05-29 04:12:44.716471,coin_sink,Tournament Entry,846.0
T_2827855,U_08903,2026-05-22 22:55:54.815481,coin_sink,Store Bundle,1809.0
T_5322730,U_04754,2026-01-03 12:02:39.855985,coin_sink,Tournament Entry,300.0
T_4012211,U_08584,2026-05-11 07:27:35.805580,iap_purchase,Baloot Room,4.99
T_1221022,U_03067,2025-10-26 22:05:04.590459,coin_sink,Baloot Room,4677.0
T_6551313,U_00061,2025-08-20 04:33:54.923492,coin_sink,Store Bundle,2507.0
T_4510168,U_00537,2025-08-05 13:34:58.649864,coin_sink,Tournament Entry,860.0
T_6874320,U_02437,2025-09-28 22:08:57.893789,iap_purchase,Baloot Room,4.99
T_4066778,U_05077,2026-01-04 07:01:14.527452,coin_sink,Store Bundle,3299.0
T_8977281,U_09502,2026-06-21 19:42:30.135013,coin_sink,Daily Reward,215.0
T_1478374,U_08729,2026-05-16 14:29:33.537353,coin_sink,Daily Reward,344.0
T_6058517,U_08118,2026-05-10 07:12:11.233123,coin_sink,Daily Reward,3047.0
T_6119964,U_05684,2026-02-01 10:48:21.170117,coin_sink,Daily Reward,862.0
T_6487795,U_04941,2026-01-03 07:52:22.034203,coin_source,Store Bundle,1944.0
T_5575200,U_02112,2025-09-18 01:25:15.391539,coin_source,Daily Reward,5867.0
T_9345750,U_06177,2026-02-15 10:43:01.458145,coin_source,Daily Reward,2627.0
T_6629509,U_01729,2025-10-12 01:52:45.796579,coin_source,Baloot Room,3180.0
T_5078686,U_00589,2025-08-02 11:08:22.250225,coin_source,Tournament Entry,8464.0
T_7729397,U_05393,2026-01-15 19:51:51.791179,coin_sink,Baloot Room,2472.0
T_9354628,U_07649,2026-04-07 04:19:04.914491,coin_sink,Tournament Entry,4462.0
T_9281687,U_01134,2025-08-20 08:36:26.138613,coin_sink,Store Bundle,2887.0
T_6443070,U_06949,2026-03-11 15:03:24.140414,coin_source,Baloot Room,2132.0
T_9234831,U_05347,2026-01-13 03:33:51.683168,coin_sink,Baloot Room,988.0
T_7390709,U_06271,2026-02-18 21:04:09.504950,coin_sink,Daily Reward,2287.0
T_9005113,U_03318,2025-11-06 01:58:57.353735,coin_sink,Baloot Room,3510.0
T_2478431,U_05453,2026-01-17 00:25:46.714671,coin_source,Baloot Room,8915.0
T_4451574,U_04470,2025-12-12 03:14:07.884788,coin_source,Baloot Room,7162.0
T_7185262,U_01524,2025-08-29 14:16:53.141314,coin_source,Baloot Room,8444.0
T_3297315,U_03261,2025-10-29 00:02:44.176417,coin_source,Store Bundle,8310.0
T_9945375,U_00124,2025-07-07 11:45:31.593159,coin_source,Store Bundle,7319.0
T_9061871,U_04934,2026-01-03 01:44:24.626462,coin_sink,Tournament Entry,3376.0
T_9678736,U_00344,2025-07-13 12:29:52.979297,coin_sink,Baloot Room,2640.0
T_3090598,U_06868,2026-03-12 16:05:36.993699,coin_sink,Store Bundle,3401.0
T_8309090,U_00894,2025-08-02 14:20:46.444644,coin_source,Store Bundle,6466.0
T_9121571,U_02581,2025-10-18 04:18:21.710171,coin_source,Daily Reward,2276.0
T_8460956,U_02730,2025-10-21 14:50:35.103510,coin_source,Store Bundle,5456.0
T_9581192,U_08065,2026-04-29 08:46:13.717371,coin_source,Tournament Entry,207.0
T_6749166,U_09096,2026-06-29 00:01:00.486048,coin_source,Tournament Entry,6188.0
T_1368550,U_05728,2026-01-29 01:21:13.447344,iap_purchase,Store Bundle,4.99
T_5605650,U_03245,2025-10-30 10:01:41.530153,coin_sink,Store Bundle,2900.0
T_1442726,U_04535,2025-12-22 12:10:52.385238,iap_purchase,Tournament Entry,9.99
T_6382899,U_05767,2026-02-16 11:31:16.147614,coin_source,Store Bundle,4026.0
T_2398731,U_07583,2026-04-13 18:29:46.498649,iap_purchase,Daily Reward,4.99
T_4870870,U_00901,2025-08-22 20:28:43.852385,coin_sink,Store Bundle,4046.0
T_9137119,U_00210,2025-07-11 15:06:08.316831,coin_source,Store Bundle,1891.0
T_9011710,U_07384,2026-04-06 12:09:17.335733,coin_source,Daily Reward,1150.0
T_5682236,U_06824,2026-03-08 01:32:44.716471,coin_sink,Tournament Entry,185.0
T_3817256,U_07328,2026-03-25 11:05:38.073807,coin_sink,Baloot Room,1644.0
T_8707005,U_02667,2025-10-17 07:38:58.433843,coin_sink,Store Bundle,3295.0
T_1693161,U_07967,2026-04-19 18:54:50.009000,coin_source,Store Bundle,8251.0
T_7829587,U_05304,2026-01-24 13:53:33.321332,coin_source,Baloot Room,1530.0
T_1741110,U_04582,2025-12-15 05:21:26.408640,coin_sink,Baloot Room,4840.0
T_2993647,U_03766,2025-11-27 10:28:11.449144,iap_purchase,Daily Reward,4.99
T_2196099,U_05418,2026-01-14 17:45:59.675967,coin_sink,Tournament Entry,1197.0
T_8883975,U_06383,2026-02-20 23:11:28.028802,coin_sink,Tournament Entry,3774.0
T_3345469,U_05418,2026-01-14 17:45:59.675967,coin_sink,Baloot Room,2423.0
T_1959964,U_04755,2026-01-22 12:55:13.771377,coin_sink,Baloot Room,1996.0
T_3844582,U_07773,2026-04-21 16:57:10.423042,coin_sink,Tournament Entry,1032.0
T_8971575,U_09733,2026-06-29 06:05:04.590459,coin_source,Store Bundle,6062.0
T_7468680,U_06889,2026-03-14 10:29:29.216921,coin_source,Baloot Room,2065.0
T_8591449,U_02823,2025-10-20 00:19:09.234923,coin_source,Tournament Entry,7290.0
T_8206328,U_01375,2025-08-22 03:44:39.747974,coin_sink,Daily Reward,3289.0
T_6257056,U_06427,2026-02-25 13:44:20.306030,coin_sink,Tournament Entry,2515.0
T_8062462,U_02826,2025-10-21 02:56:50.981098,coin_sink,Daily Reward,561.0
T_2774654,U_06760,2026-03-26 17:28:34.131413,coin_source,Baloot Room,9839.0
T_1862478,U_03000,2025-10-21 11:23:12.259225,coin_source,Tournament Entry,4508.0
T_9192120,U_04192,2025-12-06 23:40:59.405940,coin_sink,Tournament Entry,3295.0
T_8438789,U_04399,2025-12-12 13:01:59.891989,coin_sink,Baloot Room,3648.0
T_2684926,U_06319,2026-02-23 15:07:17.443744,iap_purchase,Baloot Room,9.99
T_1667475,U_04989,2026-01-05 01:55:29.972997,coin_sink,Daily Reward,2750.0
T_6252430,U_00714,2025-07-28 00:39:01.674167,coin_source,Store Bundle,4805.0
T_8472190,U_04546,2025-12-26 21:49:05.454545,coin_source,Tournament Entry,5832.0
T_3541464,U_04110,2025-12-20 23:50:38.343834,coin_sink,Tournament Entry,2127.0
T_2934731,U_02407,2025-10-02 19:52:00.432043,coin_source,Store Bundle,5749.0
T_9578000,U_05133,2026-01-06 08:04:53.789378,coin_source,Baloot Room,7077.0
T_3120634,U_08017,2026-04-20 14:43:05.778577,coin_sink,Tournament Entry,4452.0
T_5025333,U_04837,2025-12-27 12:45:34.833483,coin_source,Tournament Entry,9005.0
T_4975057,U_03429,2025-11-27 03:13:41.962196,coin_source,Daily Reward,9398.0
T_6117121,U_06270,2026-02-20 20:11:35.589558,coin_source,Tournament Entry,5882.0
T_9715827,U_07486,2026-04-17 05:30:56.705670,iap_purchase,Tournament Entry,9.99
T_9809185,U_00765,2025-08-21 21:19:51.359135,coin_source,Daily Reward,2867.0
T_9512733,U_03532,2025-11-14 21:27:55.247524,coin_source,Tournament Entry,7457.0
T_6550029,U_00422,2025-08-06 08:49:58.379837,coin_source,Daily Reward,6766.0
T_9864766,U_00731,2025-08-03 15:32:38.235823,coin_source,Daily Reward,5343.0
T_3660425,U_06078,2026-02-17 19:59:03.834383,coin_source,Daily Reward,7948.0
T_5657494,U_05461,2026-01-27 07:26:18.037803,coin_source,Store Bundle,9909.0
T_7588111,U_01403,2025-08-23 04:16:29.378937,coin_sink,Daily Reward,2149.0
T_5692403,U_05213,2026-01-09 06:10:07.020702,iap_purchase,Baloot Room,9.99
T_3729678,U_08099,2026-04-27 14:33:26.840684,iap_purchase,Baloot Room,4.99
T_6669488,U_05198,2026-01-12 17:01:38.289828,iap_purchase,Daily Reward,4.99
T_7938683,U_03939,2025-12-25 18:01:58.811881,coin_source,Baloot Room,1718.0
T_6833631,U_04740,2025-12-28 23:46:45.040504,coin_sink,Daily Reward,1008.0
T_8596065,U_04251,2025-12-06 03:22:20.414041,iap_purchase,Tournament Entry,4.99
T_7881934,U_04037,2025-11-29 07:53:22.520252,coin_sink,Store Bundle,3345.0
T_1923077,U_06543,2026-03-14 19:21:54.491449,coin_sink,Baloot Room,2347.0
T_7147617,U_03849,2025-11-22 11:11:06.426642,coin_source,Baloot Room,1925.0
T_7394727,U_01417,2025-08-23 16:32:24.194419,coin_source,Store Bundle,9982.0
T_7641426,U_03650,2025-12-08 04:50:37.263726,coin_source,Store Bundle,4138.0
T_4686609,U_07957,2026-04-20 10:09:10.855085,coin_source,Tournament Entry,4709.0
T_3215410,U_05353,2026-01-31 08:49:15.175517,coin_sink,Baloot Room,2988.0
T_8266345,U_07265,2026-04-21 03:54:01.404140,coin_source,Daily Reward,1621.0
T_3814477,U_01522,2025-08-31 12:31:45.310531,coin_sink,Store Bundle,3504.0
T_7792010,U_01224,2025-08-30 15:27:18.523852,coin_sink,Daily Reward,794.0
T_2074899,U_06806,2026-03-13 09:46:34.239423,coin_sink,Tournament Entry,1742.0
T_8091844,U_05723,2026-01-25 20:58:23.870387,iap_purchase,Tournament Entry,9.99
T_4930144,U_08316,2026-05-31 12:40:06.480648,coin_sink,Daily Reward,776.0
T_9198970,U_00683,2025-07-25 21:29:30.297029,coin_source,Tournament Entry,1476.0
T_7295727,U_04350,2025-12-08 18:06:18.037803,iap_purchase,Baloot Room,9.99
T_1636885,U_04666,2026-01-20 06:56:55.301530,coin_source,Store Bundle,3060.0
T_4292099,U_07142,2026-03-28 16:08:29.810981,coin_source,Store Bundle,2273.0
T_3139673,U_02816,2025-10-18 18:11:11.827182,coin_sink,Store Bundle,4115.0
T_2645120,U_06143,2026-02-19 04:55:48.334833,coin_source,Daily Reward,642.0
T_7182222,U_01981,2025-09-11 06:39:12.475247,coin_source,Store Bundle,2189.0
T_2572177,U_06219,2026-02-13 23:30:45.904590,coin_source,Baloot Room,8994.0
T_8317719,U_08829,2026-06-09 06:06:05.076507,coin_source,Tournament Entry,7474.0
T_9152391,U_07583,2026-04-14 18:29:46.498649,coin_sink,Store Bundle,1254.0
T_6484514,U_01893,2025-09-28 01:33:27.920792,coin_sink,Store Bundle,3887.0
T_4097050,U_08024,2026-05-06 20:51:03.186318,coin_source,Daily Reward,5190.0
T_8295771,U_00143,2025-07-07 04:24:15.985598,coin_source,Daily Reward,4685.0
T_6772079,U_00027,2025-07-02 22:46:41.800180,coin_sink,Store Bundle,1398.0
T_5009641,U_00429,2025-07-24 14:57:55.787578,coin_sink,Store Bundle,2425.0
T_9573030,U_00010,2025-07-05 07:53:05.238523,coin_sink,Tournament Entry,1228.0
T_6765940,U_01184,2025-08-15 04:24:41.908190,coin_source,Store Bundle,7480.0
T_8736117,U_00732,2025-07-29 16:25:12.151215,coin_source,Tournament Entry,7648.0
T_8718885,U_06282,2026-02-16 06:42:22.574257,coin_source,Store Bundle,2526.0
T_6806505,U_07118,2026-03-26 19:06:55.841584,coin_sink,Daily Reward,2387.0
T_7560401,U_01255,2025-08-15 18:36:49.900990,coin_source,Store Bundle,488.0
T_8717295,U_05912,2026-02-04 18:33:13.879387,coin_sink,Tournament Entry,4745.0
T_9854926,U_01798,2025-09-27 14:19:45.958595,iap_purchase,Store Bundle,49.99
T_8463712,U_08002,2026-04-29 01:34:37.047704,coin_source,Tournament Entry,1108.0
T_3812057,U_01090,2025-08-25 18:03:33.861386,iap_purchase,Daily Reward,4.99
T_9504882,U_07632,2026-04-20 13:25:28.352835,coin_sink,Baloot Room,4334.0
T_9056584,U_01392,2025-08-25 18:38:16.309630,coin_sink,Daily Reward,2387.0
T_6533424,U_02875,2025-10-25 21:52:32.835283,coin_sink,Tournament Entry,4876.0
T_4215092,U_08195,2026-04-27 02:39:42.718271,coin_sink,Baloot Room,4963.0
T_4150845,U_01335,2025-08-20 16:42:03.132313,coin_sink,Tournament Entry,1676.0
T_6446935,U_08094,2026-04-22 10:10:37.263726,coin_sink,Tournament Entry,205.0
T_7265383,U_06170,2026-02-12 04:35:04.050405,coin_sink,Daily Reward,1308.0
T_5288686,U_09606,2026-06-25 14:49:17.335733,coin_sink,Daily Reward,4916.0
T_8184599,U_09863,2026-06-25 23:58:33.591359,coin_sink,Tournament Entry,439.0
T_7429957,U_05292,2026-01-10 03:22:46.336633,iap_purchase,Store Bundle,4.99
T_9100639,U_09794,2026-06-30 11:31:33.429342,coin_sink,Baloot Room,1669.0
T_1183013,U_09001,2026-06-18 12:47:18.523852,coin_sink,Tournament Entry,1082.0
T_1868277,U_03145,2025-10-26 18:25:09.990999,coin_sink,Tournament Entry,2341.0
T_5529881,U_03825,2025-11-22 14:09:32.457245,coin_sink,Store Bundle,2021.0
T_2148168,U_02407,2025-09-30 19:52:00.432043,iap_purchase,Store Bundle,4.99
T_3951785,U_06964,2026-03-13 04:11:52.871287,coin_source,Store Bundle,2499.0
T_8184438,U_01795,2025-09-19 11:42:04.212421,coin_sink,Store Bundle,457.0
T_5494062,U_05040,2026-01-28 22:36:19.657965,coin_source,Daily Reward,7967.0
T_8392693,U_06364,2026-02-20 06:32:43.636363,coin_sink,Store Bundle,4341.0
T_3787610,U_08180,2026-05-09 13:31:13.987398,coin_sink,Baloot Room,4497.0
T_5010245,U_08199,2026-04-26 06:09:58.379837,coin_source,Tournament Entry,2323.0
T_3953747,U_00901,2025-08-02 20:28:43.852385,coin_source,Baloot Room,474.0
T_5482893,U_05835,2026-01-31 23:05:42.394239,coin_sink,Daily Reward,666.0
T_6201609,U_05003,2026-01-01 14:11:24.788478,coin_sink,Daily Reward,751.0
T_9256270,U_05140,2026-01-04 14:12:51.197119,coin_source,Store Bundle,1317.0
T_4750309,U_05215,2026-01-18 07:55:14.851485,coin_sink,Baloot Room,4832.0
T_5786195,U_00903,2025-08-12 22:13:51.683168,coin_sink,Store Bundle,1165.0
T_7268543,U_01433,2025-08-22 06:33:26.840684,coin_sink,Store Bundle,607.0
T_6653471,U_08099,2026-05-12 14:33:26.840684,coin_sink,Daily Reward,2722.0
T_5100081,U_04303,2025-12-11 00:55:44.014401,coin_sink,Baloot Room,4182.0
T_2669380,U_09095,2026-05-30 23:08:26.570657,coin_source,Store Bundle,7072.0
T_8981183,U_02169,2025-09-27 03:21:28.568856,iap_purchase,Baloot Room,4.99
T_4192423,U_02449,2025-10-04 08:39:44.878487,iap_purchase,Tournament Entry,9.99
T_1972314,U_04150,2025-11-29 10:53:14.959495,iap_purchase,Daily Reward,9.99
T_2157193,U_05178,2026-01-14 23:30:19.981998,coin_source,Tournament Entry,3860.0
T_3952791,U_02901,2025-11-16 20:39:14.635463,iap_purchase,Daily Reward,4.99
T_3016075,U_09279,2026-06-30 16:20:27.002700,coin_source,Tournament Entry,1945.0
T_7313597,U_07231,2026-04-06 22:06:48.280828,iap_purchase,Store Bundle,4.99
T_2685442,U_08588,2026-05-29 10:57:51.467146,coin_sink,Baloot Room,2272.0
T_8812110,U_00756,2025-07-31 13:26:46.120612,coin_sink,Store Bundle,3026.0
T_1211545,U_06455,2026-03-29 14:16:09.936993,coin_source,Store Bundle,943.0
T_4310358,U_07246,2026-04-24 11:15:17.011701,coin_source,Tournament Entry,6943.0
T_7210247,U_04893,2026-01-19 13:49:14.095409,coin_sink,Daily Reward,2721.0
T_1853237,U_09752,2026-06-30 22:43:48.982898,coin_sink,Store Bundle,307.0
T_6366062,U_05710,2026-02-03 09:35:02.970297,coin_sink,Daily Reward,1593.0
T_7574640,U_05254,2026-02-04 18:05:17.551755,coin_source,Tournament Entry,1720.0
T_4350040,U_09204,2026-06-01 22:38:03.348334,coin_sink,Tournament Entry,375.0
T_8487792,U_01539,2025-08-28 03:25:21.872187,coin_sink,Tournament Entry,4786.0
T_1740423,U_03910,2025-12-07 16:37:35.265526,coin_sink,Store Bundle,751.0
T_9748817,U_03144,2025-10-23 17:32:36.075607,coin_source,Tournament Entry,215.0
T_8131798,U_07600,2026-04-11 09:23:23.060306,coin_sink,Daily Reward,4702.0
T_2582181,U_06710,2026-03-14 21:40:18.361836,coin_source,Tournament Entry,725.0
T_8314134,U_00932,2025-08-27 23:38:15.229522,coin_sink,Daily Reward,2267.0
T_8911562,U_07825,2026-04-17 14:30:34.023402,iap_purchase,Store Bundle,9.99
T_1509737,U_01319,2025-08-26 02:41:00.486048,coin_source,Tournament Entry,1928.0
T_5087954,U_00279,2025-07-27 03:33:08.478847,coin_sink,Daily Reward,961.0
T_7041371,U_07489,2026-04-18 08:08:38.451845,coin_source,Tournament Entry,8545.0
T_2648428,U_07319,2026-04-04 03:12:32.835283,coin_sink,Daily Reward,213.0
T_1202542,U_05787,2026-02-09 05:02:34.455445,coin_source,Store Bundle,2544.0
T_1785506,U_07204,2026-03-24 22:27:32.565256,coin_sink,Tournament Entry,447.0
T_8454335,U_07348,2026-04-04 04:36:56.381638,coin_sink,Tournament Entry,1032.0
T_6228094,U_02478,2025-10-26 10:04:08.424842,coin_sink,Store Bundle,728.0
T_2806625,U_05645,2026-01-25 00:38:18.469846,coin_source,Daily Reward,3366.0
T_8848870,U_02403,2025-10-06 16:21:44.770477,coin_source,Daily Reward,3916.0
T_6902529,U_01220,2025-09-02 11:57:02.862286,coin_sink,Baloot Room,4760.0
T_2544388,U_05464,2026-01-25 10:03:59.783978,coin_sink,Tournament Entry,427.0
T_9257981,U_05356,2026-01-16 11:26:56.921692,iap_purchase,Daily Reward,4.99
T_5423965,U_07915,2026-04-19 21:21:26.408640,coin_sink,Baloot Room,3796.0
T_7768320,U_01477,2025-09-05 21:06:19.117911,coin_source,Tournament Entry,1655.0
T_3383077,U_03079,2025-11-02 08:35:51.575157,coin_sink,Daily Reward,4824.0
T_2416294,U_01275,2025-09-21 12:08:08.208820,coin_source,Store Bundle,6080.0
T_6857240,U_01896,2025-09-17 04:11:09.666966,coin_sink,Tournament Entry,3449.0
T_1632002,U_05388,2026-01-18 15:29:02.214221,coin_sink,Store Bundle,2114.0
T_9310537,U_07356,2026-03-27 11:37:27.704770,coin_source,Baloot Room,579.0
T_5209104,U_07635,2026-04-05 16:03:10.099009,coin_sink,Baloot Room,375.0
T_8133578,U_05750,2026-01-29 20:37:39.585958,coin_source,Tournament Entry,729.0
T_1247550,U_09126,2026-06-10 02:17:57.947794,coin_sink,Tournament Entry,3709.0
T_1780594,U_09471,2026-06-14 16:32:58.757875,coin_source,Baloot Room,2111.0
T_1740233,U_00617,2025-08-16 11:40:11.881188,coin_source,Tournament Entry,2751.0
T_6488377,U_09617,2026-06-19 00:27:30.405040,coin_sink,Tournament Entry,2580.0
T_7751940,U_02841,2025-10-28 16:05:19.711971,iap_purchase,Store Bundle,4.99
T_1893065,U_02598,2025-10-05 19:11:58.271827,coin_source,Tournament Entry,1301.0
T_5599474,U_03041,2025-11-05 23:18:22.790279,coin_source,Store Bundle,2383.0
T_6079667,U_02388,2025-10-05 03:13:16.039603,coin_sink,Tournament Entry,1569.0
T_3180478,U_08994,2026-06-11 06:39:21.116111,coin_sink,Tournament Entry,150.0
T_3192763,U_08035,2026-05-21 06:29:16.255625,coin_source,Baloot Room,6108.0
T_1143115,U_09571,2026-06-15 08:09:30.297029,coin_sink,Tournament Entry,398.0
T_3830229,U_04202,2025-12-02 08:26:38.559855,coin_sink,Tournament Entry,1118.0
T_4360093,U_00226,2025-07-26 05:07:10.963096,coin_sink,Daily Reward,4830.0
T_6986434,U_06188,2026-02-12 20:21:14.527452,coin_sink,Store Bundle,4905.0
T_7371447,U_06518,2026-02-27 21:27:46.606660,coin_source,Tournament Entry,4804.0
T_5977591,U_04838,2025-12-24 13:38:08.748874,coin_source,Baloot Room,9467.0
T_6511769,U_00046,2025-07-02 15:25:26.192619,coin_source,Baloot Room,5223.0
T_9148502,U_02834,2025-11-08 09:57:22.304230,coin_source,Baloot Room,6307.0
T_8720476,U_04248,2025-12-04 00:44:38.667866,coin_source,Tournament Entry,9300.0
T_2261928,U_08988,2026-06-18 01:23:57.623762,coin_source,Tournament Entry,5590.0
T_4751234,U_00165,2025-07-17 23:40:42.124212,coin_sink,Baloot Room,1721.0
T_7587409,U_06927,2026-03-23 19:46:58.001800,coin_source,Daily Reward,9086.0
T_9846695,U_02396,2025-10-01 10:13:47.362736,coin_sink,Daily Reward,1359.0
T_6317397,U_03134,2025-11-01 08:46:56.921692,coin_sink,Tournament Entry,2061.0
T_2856960,U_07462,2026-04-05 08:29:22.736273,coin_sink,Baloot Room,2720.0
T_9484784,U_01451,2025-08-29 22:19:37.317731,coin_sink,Store Bundle,663.0
T_6441587,U_04958,2026-01-03 22:45:58.595859,coin_sink,Store Bundle,3100.0
T_6191261,U_00504,2025-07-24 08:40:19.441944,coin_sink,Tournament Entry,1473.0
T_9977148,U_04971,2026-01-04 10:09:19.495949,iap_purchase,Tournament Entry,4.99
T_9502839,U_03280,2025-10-29 16:41:28.568856,coin_source,Daily Reward,7633.0
T_2964126,U_07273,2026-04-02 10:54:32.727272,coin_sink,Tournament Entry,3718.0
T_1663240,U_08590,2026-05-25 12:42:59.297929,coin_sink,Tournament Entry,2762.0
T_7843004,U_08326,2026-05-01 21:25:45.634563,coin_sink,Store Bundle,330.0
T_5216754,U_07272,2026-04-10 10:01:58.811881,coin_sink,Store Bundle,4239.0
T_9348050,U_09698,2026-06-23 23:25:17.551755,coin_source,Tournament Entry,912.0
T_1117597,U_01069,2025-08-16 23:39:41.638163,coin_source,Store Bundle,1947.0
T_1827228,U_05998,2026-02-20 21:53:50.603060,coin_source,Tournament Entry,7866.0
T_3340398,U_00476,2025-07-22 08:08:29.810981,coin_source,Store Bundle,9199.0
T_3979185,U_07508,2026-04-16 00:47:22.844284,coin_sink,Daily Reward,2569.0
T_5945004,U_06932,2026-03-16 00:09:47.578757,coin_sink,Tournament Entry,2926.0
T_8292067,U_05534,2026-01-30 23:23:33.861386,coin_sink,Tournament Entry,3738.0
T_7915451,U_09350,2026-06-09 06:32:34.995499,coin_sink,Daily Reward,1602.0
T_9085737,U_03122,2025-10-25 22:16:09.936993,coin_source,Store Bundle,2137.0
T_7828254,U_02538,2025-10-01 14:38:03.348334,coin_sink,Daily Reward,1482.0
T_9431300,U_06834,2026-03-26 10:18:23.870387,coin_sink,Daily Reward,681.0
T_8115023,U_05906,2026-02-01 13:17:50.387038,coin_source,Daily Reward,475.0
T_5509933,U_07784,2026-06-21 02:35:23.492349,coin_source,Baloot Room,3051.0
T_6352803,U_09244,2026-06-04 09:40:39.963996,coin_sink,Store Bundle,1532.0
T_4374362,U_07178,2026-03-24 23:40:50.765076,coin_sink,Tournament Entry,3067.0
T_4524506,U_07712,2026-04-14 11:30:41.584158,iap_purchase,Daily Reward,4.99
T_3615482,U_06056,2026-02-07 00:42:37.695769,coin_sink,Daily Reward,4409.0
T_4196739,U_02364,2025-09-25 06:11:42.070207,coin_sink,Store Bundle,4277.0
T_9902285,U_01565,2025-09-27 02:12:03.672367,coin_source,Daily Reward,5709.0
T_9329332,U_08883,2026-05-25 05:24:36.507650,coin_source,Daily Reward,8554.0
T_9952630,U_08681,2026-05-20 20:26:25.598559,coin_sink,Store Bundle,4027.0
T_2573470,U_00496,2025-07-30 01:39:48.118811,coin_sink,Baloot Room,2122.0
T_6274663,U_08094,2026-05-13 10:10:37.263726,coin_source,Baloot Room,3183.0
T_3216617,U_00949,2025-08-12 14:31:51.791179,coin_sink,Tournament Entry,2352.0
T_5904289,U_02943,2025-10-19 09:26:59.081908,coin_sink,Store Bundle,3562.0
T_1625401,U_09470,2026-06-18 15:40:24.842484,coin_sink,Tournament Entry,4729.0
T_2649481,U_08893,2026-06-17 14:10:15.661566,coin_source,Baloot Room,3234.0
T_3073276,U_09004,2026-05-28 15:25:00.270027,coin_source,Tournament Entry,6489.0
T_6387527,U_09137,2026-06-06 11:56:11.017101,coin_source,Daily Reward,2961.0
T_4651160,U_09238,2026-06-18 04:25:16.471647,coin_sink,Baloot Room,101.0
T_4359311,U_08839,2026-05-20 14:51:44.230423,coin_sink,Tournament Entry,4761.0
T_2267603,U_09477,2026-06-25 21:48:22.250225,coin_sink,Store Bundle,3694.0
T_1723407,U_08763,2026-05-16 20:16:46.660666,coin_sink,Daily Reward,644.0
T_9701794,U_04488,2025-12-14 19:00:18.361836,iap_purchase,Baloot Room,4.99
T_4779010,U_03869,2025-11-20 04:42:24.734473,coin_source,Daily Reward,2915.0
T_3332833,U_03962,2025-12-05 14:10:58.865886,coin_sink,Tournament Entry,2664.0
T_7616371,U_09535,2026-06-14 00:37:09.342934,coin_source,Store Bundle,1121.0
T_4353808,U_09465,2026-06-19 11:17:35.265526,iap_purchase,Baloot Room,49.99
T_7722385,U_08937,2026-05-23 04:43:07.938793,coin_source,Store Bundle,7379.0
T_5884210,U_06644,2026-03-01 11:50:59.945994,iap_purchase,Store Bundle,4.99
