user_id,signup_date,country,device,is_subscriber
U_05712,2026-01-25 11:20:10.801080,Qatar,Web,0
U_05713,2026-01-25 12:12:44.716471,Saudi Arabia,iOS,0
U_05714,2026-01-25 13:05:18.631863,Qatar,Andriod,0
U_05715,2026-01-25 13:57:52.547254,Saudi Arabia,iOS,0
U_05716,2026-01-25 14:50:26.462646,Saudi Arabia,Andriod,1
U_05717,2026-01-25 15:43:00.378037,Saudi Arabia,iOS,0
U_05718,2026-01-25 16:35:34.293429,Saudi Arabia,Andriod,0
U_05719,2026-01-25 17:28:08.208820,Saudi Arabia,iOS,0
U_05720,2026-01-25 18:20:42.124212,Saudi Arabia,Andriod,0
U_05721,2026-01-25 19:13:16.039603,Saudi Arabia,Andriod,0
U_05722,2026-01-25 20:05:49.954995,Saudi Arabia,iOS,0
U_05723,2026-01-25 20:58:23.870387,Kuwait,Andriod,0
U_05724,2026-01-25 21:50:57.785778,Saudi Arabia,iOS,1
U_05725,2026-01-25 22:43:31.701170,Saudi Arabia,Web,0
U_05726,2026-01-25 23:36:05.616561,Saudi Arabia,iOS,0
U_05727,2026-01-26 00:28:39.531953,Saudi Arabia,Andriod,0
U_05728,2026-01-26 01:21:13.447344,Saudi Arabia,Andriod,0
U_05729,2026-01-26 02:13:47.362736,Saudi Arabia,iOS,0
U_05730,2026-01-26 03:06:21.278127,Bahrain,iOS,0
U_05731,2026-01-26 03:58:55.193519,UAE,Andriod,0
U_05732,2026-01-26 04:51:29.108910,Saudi Arabia,Andriod,0
U_05733,2026-01-26 05:44:03.024302,Saudi Arabia,Web,0
U_05734,2026-01-26 06:36:36.939693,Saudi Arabia,iOS,0
U_05735,2026-01-26 07:29:10.855085,Saudi Arabia,Andriod,0
U_05736,2026-01-26 08:21:44.770477,Saudi Arabia,iOS,0
U_05737,2026-01-26 09:14:18.685868,Saudi Arabia,iOS,0
U_05738,2026-01-26 10:06:52.601260,Saudi Arabia,Andriod,0
U_05739,2026-01-26 10:59:26.516651,Saudi Arabia,iOS,0
U_05740,2026-01-26 11:52:00.432043,Saudi Arabia,Andriod,0
U_05741,2026-01-26 12:44:34.347434,Bahrain,Andriod,0
U_05742,2026-01-26 13:37:08.262826,Saudi Arabia,Andriod,1
U_05743,2026-01-26 14:29:42.178217,UAE,Web,0
U_05744,2026-01-26 15:22:16.093609,Other,Andriod,0
U_05745,2026-01-26 16:14:50.009000,Saudi Arabia,Andriod,0
U_05746,2026-01-26 17:07:23.924392,Saudi Arabia,Andriod,0
U_05747,2026-01-26 17:59:57.839783,Saudi Arabia,Andriod,0
U_05748,2026-01-26 18:52:31.755175,Qatar,iOS,0
U_05749,2026-01-26 19:45:05.670567,Other,iOS,1
U_05750,2026-01-26 20:37:39.585958,Saudi Arabia,iOS,0
U_05751,2026-01-26 21:30:13.501350,Saudi Arabia,Andriod,1
U_05752,2026-01-26 22:22:47.416741,Kuwait,Andriod,0
U_05753,2026-01-26 23:15:21.332133,Saudi Arabia,iOS,1
U_05754,2026-01-27 00:07:55.247524,Kuwait,iOS,0
U_05755,2026-01-27 01:00:29.162916,Bahrain,Web,0
U_05756,2026-01-27 01:53:03.078307,Saudi Arabia,Andriod,0
U_05757,2026-01-27 02:45:36.993699,Saudi Arabia,Andriod,1
U_05758,2026-01-27 03:38:10.909090,Saudi Arabia,iOS,0
U_05759,2026-01-27 04:30:44.824482,Saudi Arabia,iOS,0
U_05760,2026-01-27 05:23:18.739873,Saudi Arabia,iOS,0
U_05761,2026-01-27 06:15:52.655265,Kuwait,iOS,0
U_05762,2026-01-27 07:08:26.570657,Qatar,iOS,0
U_05763,2026-01-27 08:01:00.486048,Qatar,Andriod,0
U_05764,2026-01-27 08:53:34.401440,Saudi Arabia,iOS,0
U_05765,2026-01-27 09:46:08.316831,UAE,iOS,0
U_05766,2026-01-27 10:38:42.232223,Kuwait,iOS,0
U_05767,2026-01-27 11:31:16.147614,Saudi Arabia,Andriod,0
U_05768,2026-01-27 12:23:50.063006,Saudi Arabia,Andriod,1
U_05769,2026-01-27 13:16:23.978397,Saudi Arabia,Andriod,0
U_05770,2026-01-27 14:08:57.893789,Bahrain,iOS,0
U_05771,2026-01-27 15:01:31.809180,Saudi Arabia,iOS,0
U_05772,2026-01-27 15:54:05.724572,Kuwait,iOS,1
U_05773,2026-01-27 16:46:39.639963,Saudi Arabia,iOS,0
U_05774,2026-01-27 17:39:13.555355,Kuwait,Andriod,0
U_05775,2026-01-27 18:31:47.470747,Saudi Arabia,Web,1
U_05776,2026-01-27 19:24:21.386138,Saudi Arabia,Andriod,0
U_05777,2026-01-27 20:16:55.301530,Saudi Arabia,Web,0
U_05778,2026-01-27 21:09:29.216921,Saudi Arabia,Andriod,0
U_05779,2026-01-27 22:02:03.132313,UAE,iOS,0
U_05780,2026-01-27 22:54:37.047704,Saudi Arabia,Web,0
U_05781,2026-01-27 23:47:10.963096,Saudi Arabia,iOS,0
U_05782,2026-01-28 00:39:44.878487,Saudi Arabia,Andriod,0
U_05783,2026-01-28 01:32:18.793879,Saudi Arabia,iOS,0
U_05784,2026-01-28 02:24:52.709270,Saudi Arabia,iOS,1
U_05785,2026-01-28 03:17:26.624662,Saudi Arabia,Andriod,0
U_05786,2026-01-28 04:10:00.540054,Bahrain,Andriod,0
U_05787,2026-01-28 05:02:34.455445,Saudi Arabia,iOS,0
U_05788,2026-01-28 05:55:08.370837,UAE,iOS,0
U_05789,2026-01-28 06:47:42.286228,Other,iOS,0
U_05790,2026-01-28 07:40:16.201620,Saudi Arabia,Web,0
U_05791,2026-01-28 08:32:50.117011,Saudi Arabia,Andriod,0
U_05792,2026-01-28 09:25:24.032403,Saudi Arabia,Andriod,0
U_05793,2026-01-28 10:17:57.947794,Qatar,iOS,0
U_05794,2026-01-28 11:10:31.863186,Bahrain,Andriod,0
U_05795,2026-01-28 12:03:05.778577,Saudi Arabia,iOS,0
U_05796,2026-01-28 12:55:39.693969,Kuwait,iOS,0
U_05797,2026-01-28 13:48:13.609360,Saudi Arabia,iOS,0
U_05798,2026-01-28 14:40:47.524752,Qatar,Andriod,0
U_05799,2026-01-28 15:33:21.440144,Qatar,iOS,0
U_05800,2026-01-28 16:25:55.355535,Saudi Arabia,iOS,0
U_05801,2026-01-28 17:18:29.270927,Saudi Arabia,Andriod,0
U_05802,2026-01-28 18:11:03.186318,Saudi Arabia,iOS,0
U_05803,2026-01-28 19:03:37.101710,Saudi Arabia,Andriod,0
U_05804,2026-01-28 19:56:11.017101,UAE,Andriod,0
U_05805,2026-01-28 20:48:44.932493,Saudi Arabia,Andriod,0
U_05806,2026-01-28 21:41:18.847884,Saudi Arabia,iOS,0
U_05807,2026-01-28 22:33:52.763276,Saudi Arabia,iOS,1
U_05808,2026-01-28 23:26:26.678667,Other,Andriod,0
U_05809,2026-01-29 00:19:00.594059,Saudi Arabia,Andriod,0
U_05810,2026-01-29 01:11:34.509450,Saudi Arabia,iOS,1
U_05811,2026-01-29 02:04:08.424842,Saudi Arabia,iOS,0
U_05812,2026-01-29 02:56:42.340234,Other,iOS,1
U_05813,2026-01-29 03:49:16.255625,UAE,Andriod,0
U_05814,2026-01-29 04:41:50.171017,Saudi Arabia,Andriod,0
U_05815,2026-01-29 05:34:24.086408,Saudi Arabia,iOS,0
U_05816,2026-01-29 06:26:58.001800,Saudi Arabia,Andriod,0
U_05817,2026-01-29 07:19:31.917191,Saudi Arabia,Andriod,0
U_05818,2026-01-29 08:12:05.832583,Saudi Arabia,Web,0
U_05819,2026-01-29 09:04:39.747974,Bahrain,iOS,0
U_05820,2026-01-29 09:57:13.663366,Saudi Arabia,iOS,0
U_05821,2026-01-29 10:49:47.578757,UAE,iOS,0
U_05822,2026-01-29 11:42:21.494149,Saudi Arabia,Andriod,0
U_05823,2026-01-29 12:34:55.409540,Kuwait,Andriod,0
U_05824,2026-01-29 13:27:29.324932,Kuwait,Andriod,0
U_05825,2026-01-29 14:20:03.240324,Saudi Arabia,iOS,0
U_05826,2026-01-29 15:12:37.155715,Saudi Arabia,iOS,0
U_05827,2026-01-29 16:05:11.071107,Saudi Arabia,iOS,0
U_05828,2026-01-29 16:57:44.986498,Saudi Arabia,Andriod,0
U_05829,2026-01-29 17:50:18.901890,Saudi Arabia,iOS,0
U_05830,2026-01-29 18:42:52.817281,Saudi Arabia,iOS,0
U_05831,2026-01-29 19:35:26.732673,Other,Andriod,0
U_05832,2026-01-29 20:28:00.648064,Saudi Arabia,iOS,0
U_05833,2026-01-29 21:20:34.563456,UAE,Andriod,1
U_05834,2026-01-29 22:13:08.478847,Saudi Arabia,iOS,0
U_05835,2026-01-29 23:05:42.394239,Kuwait,Andriod,0
U_05836,2026-01-29 23:58:16.309630,Saudi Arabia,Andriod,0
U_05837,2026-01-30 00:50:50.225022,Bahrain,Web,0
U_05838,2026-01-30 01:43:24.140414,Saudi Arabia,Andriod,0
U_05839,2026-01-30 02:35:58.055805,Saudi Arabia,Web,0
U_05840,2026-01-30 03:28:31.971197,Saudi Arabia,Andriod,0
U_05841,2026-01-30 04:21:05.886588,Saudi Arabia,Andriod,0
U_05842,2026-01-30 05:13:39.801980,Saudi Arabia,Web,0
U_05843,2026-01-30 06:06:13.717371,Saudi Arabia,iOS,1
U_05844,2026-01-30 06:58:47.632763,Saudi Arabia,iOS,0
U_05845,2026-01-30 07:51:21.548154,UAE,iOS,0
U_05846,2026-01-30 08:43:55.463546,Saudi Arabia,Andriod,0
U_05847,2026-01-30 09:36:29.378937,Saudi Arabia,Andriod,0
U_05848,2026-01-30 10:29:03.294329,Kuwait,Andriod,0
U_05849,2026-01-30 11:21:37.209720,Saudi Arabia,iOS,1
U_05850,2026-01-30 12:14:11.125112,Saudi Arabia,Andriod,0
U_05851,2026-01-30 13:06:45.040504,Saudi Arabia,iOS,0
U_05852,2026-01-30 13:59:18.955895,Qatar,Andriod,0
U_05853,2026-01-30 14:51:52.871287,UAE,iOS,0
U_05854,2026-01-30 15:44:26.786678,UAE,Web,0
U_05855,2026-01-30 16:37:00.702070,Saudi Arabia,iOS,0
U_05856,2026-01-30 17:29:34.617461,Kuwait,iOS,0
U_05857,2026-01-30 18:22:08.532853,Saudi Arabia,Andriod,0
U_05858,2026-01-30 19:14:42.448244,Saudi Arabia,Andriod,0
U_05859,2026-01-30 20:07:16.363636,Saudi Arabia,iOS,1
U_05860,2026-01-30 20:59:50.279027,Saudi Arabia,Andriod,0
U_05861,2026-01-30 21:52:24.194419,Saudi Arabia,iOS,0
U_05862,2026-01-30 22:44:58.109810,Saudi Arabia,Web,0
U_05863,2026-01-30 23:37:32.025202,Saudi Arabia,Andriod,1
U_05864,2026-01-31 00:30:05.940594,Saudi Arabia,iOS,0
U_05865,2026-01-31 01:22:39.855985,Kuwait,Andriod,0
U_05866,2026-01-31 02:15:13.771377,Saudi Arabia,iOS,0
U_05867,2026-01-31 03:07:47.686768,Kuwait,Andriod,0
U_05868,2026-01-31 04:00:21.602160,Saudi Arabia,Web,0
U_05869,2026-01-31 04:52:55.517551,UAE,Andriod,0
U_05870,2026-01-31 05:45:29.432943,Saudi Arabia,iOS,1
U_05871,2026-01-31 06:38:03.348334,Saudi Arabia,iOS,0
U_05872,2026-01-31 07:30:37.263726,Saudi Arabia,iOS,0
U_05873,2026-01-31 08:23:11.179117,Saudi Arabia,Andriod,1
U_05874,2026-01-31 09:15:45.094509,UAE,Andriod,0
U_05875,2026-01-31 10:08:19.009900,Saudi Arabia,Andriod,0
U_05876,2026-01-31 11:00:52.925292,Saudi Arabia,Web,0
U_05877,2026-01-31 11:53:26.840684,UAE,iOS,0
U_05878,2026-01-31 12:46:00.756075,Saudi Arabia,iOS,0
U_05879,2026-01-31 13:38:34.671467,Saudi Arabia,iOS,0
U_05880,2026-01-31 14:31:08.586858,Saudi Arabia,iOS,0
U_05881,2026-01-31 15:23:42.502250,Saudi Arabia,iOS,0
U_05882,2026-01-31 16:16:16.417641,Saudi Arabia,Andriod,0
U_05883,2026-01-31 17:08:50.333033,Saudi Arabia,iOS,0
U_05884,2026-01-31 18:01:24.248424,Other,iOS,0
U_05885,2026-01-31 18:53:58.163816,Saudi Arabia,Andriod,0
U_05886,2026-01-31 19:46:32.079207,Saudi Arabia,iOS,0
U_05887,2026-01-31 20:39:05.994599,Saudi Arabia,Andriod,0
U_05888,2026-01-31 21:31:39.909991,Bahrain,iOS,0
U_05889,2026-01-31 22:24:13.825382,UAE,Andriod,0
U_05890,2026-01-31 23:16:47.740774,Saudi Arabia,Web,0
U_05891,2026-02-01 00:09:21.656165,Kuwait,iOS,1
U_05892,2026-02-01 01:01:55.571557,Saudi Arabia,Andriod,0
U_05893,2026-02-01 01:54:29.486948,Saudi Arabia,Andriod,0
U_05894,2026-02-01 02:47:03.402340,Saudi Arabia,Andriod,0
U_05895,2026-02-01 03:39:37.317731,Saudi Arabia,iOS,0
U_05896,2026-02-01 04:32:11.233123,Saudi Arabia,iOS,1
U_05897,2026-02-01 05:24:45.148514,Bahrain,Andriod,0
U_05898,2026-02-01 06:17:19.063906,Saudi Arabia,Andriod,0
U_05899,2026-02-01 07:09:52.979297,Qatar,iOS,0
U_05900,2026-02-01 08:02:26.894689,Saudi Arabia,iOS,0
U_05901,2026-02-01 08:55:00.810081,Saudi Arabia,iOS,0
U_05902,2026-02-01 09:47:34.725472,Saudi Arabia,iOS,0
U_05903,2026-02-01 10:40:08.640864,Saudi Arabia,iOS,0
U_05904,2026-02-01 11:32:42.556255,Saudi Arabia,iOS,0
U_05905,2026-02-01 12:25:16.471647,Saudi Arabia,iOS,0
U_05906,2026-02-01 13:17:50.387038,Saudi Arabia,iOS,0
U_05907,2026-02-01 14:10:24.302430,Saudi Arabia,Web,0
U_05908,2026-02-01 15:02:58.217821,Kuwait,iOS,0
U_05909,2026-02-01 15:55:32.133213,Saudi Arabia,iOS,0
U_05910,2026-02-01 16:48:06.048604,Saudi Arabia,iOS,0
U_05911,2026-02-01 17:40:39.963996,Saudi Arabia,Web,0
U_05912,2026-02-01 18:33:13.879387,Bahrain,Andriod,0
U_05913,2026-02-01 19:25:47.794779,Kuwait,Andriod,0
U_05914,2026-02-01 20:18:21.710171,Saudi Arabia,iOS,0
U_05915,2026-02-01 21:10:55.625562,Saudi Arabia,Andriod,1
U_05916,2026-02-01 22:03:29.540954,Saudi Arabia,Andriod,1
U_05917,2026-02-01 22:56:03.456345,Other,iOS,0
U_05918,2026-02-01 23:48:37.371737,Saudi Arabia,Andriod,0
U_05919,2026-02-02 00:41:11.287128,Saudi Arabia,Andriod,1
U_05920,2026-02-02 01:33:45.202520,Saudi Arabia,Andriod,0
U_05921,2026-02-02 02:26:19.117911,Saudi Arabia,Andriod,0
U_05922,2026-02-02 03:18:53.033303,Qatar,Web,1
U_05923,2026-02-02 04:11:26.948694,Saudi Arabia,iOS,0
U_05924,2026-02-02 05:04:00.864086,Saudi Arabia,Andriod,0
U_05925,2026-02-02 05:56:34.779477,Saudi Arabia,iOS,0
U_05926,2026-02-02 06:49:08.694869,Kuwait,Andriod,0
U_05927,2026-02-02 07:41:42.610261,Kuwait,iOS,0
U_05928,2026-02-02 08:34:16.525652,Saudi Arabia,Andriod,0
U_05929,2026-02-02 09:26:50.441044,Saudi Arabia,iOS,0
U_05930,2026-02-02 10:19:24.356435,Bahrain,iOS,1
U_05931,2026-02-02 11:11:58.271827,Saudi Arabia,iOS,0
U_05932,2026-02-02 12:04:32.187218,Saudi Arabia,iOS,0
U_05933,2026-02-02 12:57:06.102610,Saudi Arabia,Andriod,0
U_05934,2026-02-02 13:49:40.018001,Other,iOS,0
U_05935,2026-02-02 14:42:13.933393,Saudi Arabia,Andriod,0
U_05936,2026-02-02 15:34:47.848784,Kuwait,iOS,0
U_05937,2026-02-02 16:27:21.764176,Saudi Arabia,iOS,0
U_05938,2026-02-02 17:19:55.679567,Saudi Arabia,iOS,0
U_05939,2026-02-02 18:12:29.594959,Saudi Arabia,iOS,0
U_05940,2026-02-02 19:05:03.510351,Saudi Arabia,Andriod,0
U_05941,2026-02-02 19:57:37.425742,Saudi Arabia,Andriod,0
U_05942,2026-02-02 20:50:11.341134,Saudi Arabia,iOS,0
U_05943,2026-02-02 21:42:45.256525,Saudi Arabia,Andriod,1
U_05944,2026-02-02 22:35:19.171917,UAE,iOS,0
U_05945,2026-02-02 23:27:53.087308,Qatar,iOS,0
U_05946,2026-02-03 00:20:27.002700,Saudi Arabia,Andriod,1
U_05947,2026-02-03 01:13:00.918091,Saudi Arabia,iOS,0
U_05948,2026-02-03 02:05:34.833483,Saudi Arabia,Andriod,1
U_05949,2026-02-03 02:58:08.748874,Saudi Arabia,Andriod,0
U_05950,2026-02-03 03:50:42.664266,UAE,Andriod,0
U_05951,2026-02-03 04:43:16.579657,Saudi Arabia,Web,0
U_05952,2026-02-03 05:35:50.495049,Saudi Arabia,iOS,0
U_05953,2026-02-03 06:28:24.410441,Kuwait,iOS,0
U_05954,2026-02-03 07:20:58.325832,Saudi Arabia,iOS,0
U_05955,2026-02-03 08:13:32.241224,Saudi Arabia,iOS,0
U_05956,2026-02-03 09:06:06.156615,Saudi Arabia,Andriod,0
U_05957,2026-02-03 09:58:40.072007,Saudi Arabia,Andriod,0
U_05958,2026-02-03 10:51:13.987398,Saudi Arabia,Andriod,0
U_05959,2026-02-03 11:43:47.902790,Kuwait,Andriod,0
U_05960,2026-02-03 12:36:21.818181,UAE,iOS,0
U_05961,2026-02-03 13:28:55.733573,Saudi Arabia,Andriod,0
U_05962,2026-02-03 14:21:29.648964,Qatar,Andriod,1
U_05963,2026-02-03 15:14:03.564356,Saudi Arabia,Andriod,0
U_05964,2026-02-03 16:06:37.479747,Kuwait,iOS,0
U_05965,2026-02-03 16:59:11.395139,Saudi Arabia,Andriod,0
U_05966,2026-02-03 17:51:45.310531,Bahrain,iOS,1
U_05967,2026-02-03 18:44:19.225922,Bahrain,Andriod,0
U_05968,2026-02-03 19:36:53.141314,Saudi Arabia,Andriod,0
U_05969,2026-02-03 20:29:27.056705,Qatar,iOS,0
U_05970,2026-02-03 21:22:00.972097,UAE,Andriod,1
U_05971,2026-02-03 22:14:34.887488,Kuwait,Andriod,0
U_05972,2026-02-03 23:07:08.802880,Saudi Arabia,iOS,0
U_05973,2026-02-03 23:59:42.718271,UAE,Web,0
U_05974,2026-02-04 00:52:16.633663,UAE,Andriod,0
U_05975,2026-02-04 01:44:50.549054,Saudi Arabia,Andriod,0
U_05976,2026-02-04 02:37:24.464446,Qatar,Andriod,1
U_05977,2026-02-04 03:29:58.379837,Saudi Arabia,Andriod,0
U_05978,2026-02-04 04:22:32.295229,Saudi Arabia,Andriod,1
U_05979,2026-02-04 05:15:06.210621,Saudi Arabia,iOS,0
U_05980,2026-02-04 06:07:40.126012,Saudi Arabia,iOS,0
U_05981,2026-02-04 07:00:14.041404,Saudi Arabia,Andriod,0
U_05982,2026-02-04 07:52:47.956795,Saudi Arabia,Andriod,0
U_05983,2026-02-04 08:45:21.872187,Qatar,Andriod,0
U_05984,2026-02-04 09:37:55.787578,Saudi Arabia,Andriod,1
U_05985,2026-02-04 10:30:29.702970,Saudi Arabia,Andriod,1
U_05986,2026-02-04 11:23:03.618361,Saudi Arabia,iOS,0
U_05987,2026-02-04 12:15:37.533753,Saudi Arabia,Web,0
U_05988,2026-02-04 13:08:11.449144,Qatar,iOS,0
U_05989,2026-02-04 14:00:45.364536,Saudi Arabia,Andriod,1
U_05990,2026-02-04 14:53:19.279927,UAE,Andriod,0
U_05991,2026-02-04 15:45:53.195319,Saudi Arabia,Andriod,0
U_05992,2026-02-04 16:38:27.110711,Saudi Arabia,iOS,0
U_05993,2026-02-04 17:31:01.026102,Saudi Arabia,Web,0
U_05994,2026-02-04 18:23:34.941494,Saudi Arabia,Andriod,0
U_05995,2026-02-04 19:16:08.856885,Saudi Arabia,Web,0
U_05996,2026-02-04 20:08:42.772277,Saudi Arabia,iOS,0
U_05997,2026-02-04 21:01:16.687668,Saudi Arabia,Andriod,1
U_05998,2026-02-04 21:53:50.603060,Kuwait,Andriod,0
U_05999,2026-02-04 22:46:24.518451,Saudi Arabia,Andriod,0
U_06000,2026-02-04 23:38:58.433843,Saudi Arabia,Web,0
U_06001,2026-02-05 00:31:32.349234,Saudi Arabia,iOS,0
U_06002,2026-02-05 01:24:06.264626,Saudi Arabia,iOS,0
U_06003,2026-02-05 02:16:40.180018,UAE,Andriod,0
U_06004,2026-02-05 03:09:14.095409,Saudi Arabia,iOS,0
U_06005,2026-02-05 04:01:48.010801,Saudi Arabia,Web,0
U_06006,2026-02-05 04:54:21.926192,Qatar,iOS,0
U_06007,2026-02-05 05:46:55.841584,Saudi Arabia,Andriod,0
U_06008,2026-02-05 06:39:29.756975,Saudi Arabia,iOS,0
U_06009,2026-02-05 07:32:03.672367,Saudi Arabia,Andriod,0
U_06010,2026-02-05 08:24:37.587758,Saudi Arabia,iOS,0
U_06011,2026-02-05 09:17:11.503150,UAE,iOS,0
U_06012,2026-02-05 10:09:45.418541,UAE,iOS,0
U_06013,2026-02-05 11:02:19.333933,Qatar,iOS,0
U_06014,2026-02-05 11:54:53.249324,Saudi Arabia,Web,0
U_06015,2026-02-05 12:47:27.164716,Saudi Arabia,iOS,0
U_06016,2026-02-05 13:40:01.080108,Kuwait,Andriod,0
U_06017,2026-02-05 14:32:34.995499,Saudi Arabia,Web,0
U_06018,2026-02-05 15:25:08.910891,Saudi Arabia,Andriod,1
U_06019,2026-02-05 16:17:42.826282,Saudi Arabia,Web,0
U_06020,2026-02-05 17:10:16.741674,Saudi Arabia,Web,0
U_06021,2026-02-05 18:02:50.657065,Saudi Arabia,Andriod,0
U_06022,2026-02-05 18:55:24.572457,UAE,Andriod,0
U_06023,2026-02-05 19:47:58.487848,UAE,iOS,0
U_06024,2026-02-05 20:40:32.403240,Saudi Arabia,Andriod,0
U_06025,2026-02-05 21:33:06.318631,Saudi Arabia,Andriod,0
U_06026,2026-02-05 22:25:40.234023,Saudi Arabia,Andriod,0
U_06027,2026-02-05 23:18:14.149414,UAE,Andriod,0
U_06028,2026-02-06 00:10:48.064806,Saudi Arabia,Andriod,0
U_06029,2026-02-06 01:03:21.980198,Kuwait,iOS,0
U_06030,2026-02-06 01:55:55.895589,Saudi Arabia,Andriod,1
U_06031,2026-02-06 02:48:29.810981,Saudi Arabia,Andriod,0
U_06032,2026-02-06 03:41:03.726372,Saudi Arabia,iOS,0
U_06033,2026-02-06 04:33:37.641764,Kuwait,Andriod,0
U_06034,2026-02-06 05:26:11.557155,Saudi Arabia,Andriod,0
U_06035,2026-02-06 06:18:45.472547,Saudi Arabia,Andriod,0
U_06036,2026-02-06 07:11:19.387938,Saudi Arabia,Andriod,0
U_06037,2026-02-06 08:03:53.303330,Kuwait,iOS,0
U_06038,2026-02-06 08:56:27.218721,UAE,Andriod,0
U_06039,2026-02-06 09:49:01.134113,Saudi Arabia,Andriod,0
U_06040,2026-02-06 10:41:35.049504,UAE,iOS,0
U_06041,2026-02-06 11:34:08.964896,Saudi Arabia,iOS,0
U_06042,2026-02-06 12:26:42.880288,Saudi Arabia,Andriod,0
U_06043,2026-02-06 13:19:16.795679,Saudi Arabia,iOS,0
U_06044,2026-02-06 14:11:50.711071,Saudi Arabia,Andriod,0
U_06045,2026-02-06 15:04:24.626462,Kuwait,iOS,0
U_06046,2026-02-06 15:56:58.541854,Kuwait,Andriod,0
U_06047,2026-02-06 16:49:32.457245,Saudi Arabia,Web,0
U_06048,2026-02-06 17:42:06.372637,Saudi Arabia,iOS,0
U_06049,2026-02-06 18:34:40.288028,UAE,Andriod,0
U_06050,2026-02-06 19:27:14.203420,Qatar,Andriod,0
U_06051,2026-02-06 20:19:48.118811,Saudi Arabia,Andriod,0
U_06052,2026-02-06 21:12:22.034203,Qatar,Andriod,0
U_06053,2026-02-06 22:04:55.949594,Saudi Arabia,Andriod,0
U_06054,2026-02-06 22:57:29.864986,Saudi Arabia,Andriod,0
U_06055,2026-02-06 23:50:03.780378,UAE,Andriod,0
U_06056,2026-02-07 00:42:37.695769,Saudi Arabia,Andriod,0
U_06057,2026-02-07 01:35:11.611161,Saudi Arabia,iOS,0
U_06058,2026-02-07 02:27:45.526552,Saudi Arabia,Web,0
U_06059,2026-02-07 03:20:19.441944,UAE,Andriod,1
U_06060,2026-02-07 04:12:53.357335,UAE,iOS,0
U_06061,2026-02-07 05:05:27.272727,Saudi Arabia,iOS,0
U_06062,2026-02-07 05:58:01.188118,Saudi Arabia,iOS,0
U_06063,2026-02-07 06:50:35.103510,Saudi Arabia,iOS,0
U_06064,2026-02-07 07:43:09.018901,Saudi Arabia,iOS,1
U_06065,2026-02-07 08:35:42.934293,Saudi Arabia,iOS,0
U_06066,2026-02-07 09:28:16.849684,Kuwait,Andriod,0
U_06067,2026-02-07 10:20:50.765076,Saudi Arabia,iOS,1
U_06068,2026-02-07 11:13:24.680468,Saudi Arabia,iOS,0
U_06069,2026-02-07 12:05:58.595859,Saudi Arabia,iOS,0
U_06070,2026-02-07 12:58:32.511251,Saudi Arabia,iOS,1
U_06071,2026-02-07 13:51:06.426642,Qatar,iOS,0
U_06072,2026-02-07 14:43:40.342034,Saudi Arabia,Andriod,1
U_06073,2026-02-07 15:36:14.257425,Saudi Arabia,Web,0
U_06074,2026-02-07 16:28:48.172817,Saudi Arabia,Andriod,0
U_06075,2026-02-07 17:21:22.088208,Saudi Arabia,Andriod,1
U_06076,2026-02-07 18:13:56.003600,Saudi Arabia,iOS,0
U_06077,2026-02-07 19:06:29.918991,Saudi Arabia,iOS,0
U_06078,2026-02-07 19:59:03.834383,Saudi Arabia,iOS,0
U_06079,2026-02-07 20:51:37.749774,Saudi Arabia,Andriod,0
U_06080,2026-02-07 21:44:11.665166,Saudi Arabia,iOS,1
U_06081,2026-02-07 22:36:45.580558,Saudi Arabia,Andriod,0
U_06082,2026-02-07 23:29:19.495949,Qatar,iOS,0
U_06083,2026-02-08 00:21:53.411341,Saudi Arabia,iOS,0
U_06084,2026-02-08 01:14:27.326732,Saudi Arabia,Web,1
U_06085,2026-02-08 02:07:01.242124,Saudi Arabia,Andriod,0
U_06086,2026-02-08 02:59:35.157515,Saudi Arabia,Andriod,0
U_06087,2026-02-08 03:52:09.072907,Kuwait,Andriod,0
U_06088,2026-02-08 04:44:42.988298,Saudi Arabia,Andriod,0
U_06089,2026-02-08 05:37:16.903690,Kuwait,Andriod,0
U_06090,2026-02-08 06:29:50.819081,Saudi Arabia,Web,0
U_06091,2026-02-08 07:22:24.734473,Saudi Arabia,iOS,0
U_06092,2026-02-08 08:14:58.649864,Kuwait,Andriod,0
U_06093,2026-02-08 09:07:32.565256,Saudi Arabia,Andriod,0
U_06094,2026-02-08 10:00:06.480648,Saudi Arabia,iOS,1
U_06095,2026-02-08 10:52:40.396039,Saudi Arabia,Andriod,0
U_06096,2026-02-08 11:45:14.311431,Kuwait,Web,0
U_06097,2026-02-08 12:37:48.226822,Saudi Arabia,Andriod,0
U_06098,2026-02-08 13:30:22.142214,UAE,iOS,1
U_06099,2026-02-08 14:22:56.057605,Saudi Arabia,Andriod,0
U_06100,2026-02-08 15:15:29.972997,UAE,Andriod,0
U_06101,2026-02-08 16:08:03.888388,Saudi Arabia,Andriod,0
U_06102,2026-02-08 17:00:37.803780,Kuwait,iOS,0
U_06103,2026-02-08 17:53:11.719171,Saudi Arabia,Andriod,0
U_06104,2026-02-08 18:45:45.634563,Bahrain,iOS,0
U_06105,2026-02-08 19:38:19.549954,Saudi Arabia,Andriod,0
U_06106,2026-02-08 20:30:53.465346,Saudi Arabia,iOS,0
U_06107,2026-02-08 21:23:27.380738,Saudi Arabia,Andriod,0
U_06108,2026-02-08 22:16:01.296129,Saudi Arabia,Andriod,0
